median;mean;std;rxns;;;;;;;
0;0;0;GUANYLCYC_RXN_c;0;;;;;;
0;0;0;Galacturonate_biomass;0;;;;;;
0;9.93E-07;1.78E-05;Glycerate_xc;0;;;;;;
0;0;0;Glycerol_3P_biomass;0;;;;;;
-0.000413259;-0.000407377;1.40E-05;Glycerol_biomass;-0.002532091;;;;;;
0;2.28E-05;0.000195162;Glycolate_pc;0;;;;;;
0;-2.28E-05;0.000195162;Glycolate_xc;0;;;;;;
0;0.000134243;0.000877936;H(ATP)_rev_vc;0;;;;;;
0;0.000269796;0.001598394;H(PPi)_rev_vc;0;;;;;;
0.011933231;0.01193;0.000121488;H_ATPase_c;0.073116445;;;;;;
0;-1.24E-13;1.00E-11;H_PPiase_m;0;;;;;;
0;-1.24E-13;1.00E-11;H2NEOPTERINALDOL_RXN_c;0;;;;;;
0;-1.24E-13;1.00E-11;H2NEOPTERINP3PYROPHOSPHOHYDRO_RXN_c;0;;;;;;
0.111859271;0.110742154;0.003330083;H2O_mc;0.685376181;;;;;;
0;-9.05E-05;0.001043541;H2O_pc;0;;;;;;
-0.044560696;-0.04451408;0.000355251;H2O_tx;-0.273029134;;;;;;
0;0;0;H2O_vc;0;;;;;;
-0.000640788;-0.000849474;0.001121713;H2O_xc;-0.003926193;;;;;;
0;-1.24E-13;1.00E-11;H2PTERIDINEPYROPHOSPHOKIN_RXN_m;0;;;;;;
0;-1.24E-13;1.00E-11;H2PTEROATESYNTH_RXN_m;0;;;;;;
0;0;0;HEMN_RXN_c;0;;;;;;
0;4.98E-07;8.66E-06;HISTALDEHYD_RXN_p;0;;;;;;
0.000141788;0.00014205;1.96E-06;HISTAMINOTRANS_RXN_p;0.00086875;;;;;;
0.000141788;0.00014205;1.96E-06;HISTCYCLOHYD_RXN_p;0.00086875;;;;;;
0.000141788;0.00014205;1.96E-06;HISTIDINE__TRNA_LIGASE_RXN_c;0.00086875;;;;;;
0;0;0;HISTIDINE_DECARBOXYLASE_RXN_c;0;;;;;;
0.000141788;0.00014205;1.96E-06;HISTIDPHOS_RXN_p;0.00086875;;;;;;
0;4.98E-07;8.66E-06;HISTOLDEHYD_RXN_p;0;;;;;;
0.000141788;0.00014205;1.96E-06;HISTPRATPHYD_RXN_p;0.00086875;;;;;;
0;0;0;HIS_CITRULLINE_mc;0;;;;;;
0;0;0;HIS_ORNITHINE_mc;0;;;;;;
0.000141788;0.00014205;1.96E-06;HIS_pc;0.00086875;;;;;;
0;3.84E-14;3.84E-12;HOMO_CYS_pc;0;;;;;;
0;0;0;HOMOCITRATE_SYNTHASE_RXN_c;0;;;;;;
0;0;0;HOMOCYSMET_RXN_c;0;;;;;;
9.88E-05;9.89E-05;8.73E-07;HOMOCYSMETB12_RXN_p;0.000605401;;;;;;
0;6.55E-06;0.000112092;HOMOCYSTEINE_S_METHYLTRANSFERASE_RXN_c;0;;;;;;
0;4.46E-06;3.87E-05;HOMOGENTISATE_12_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;HOMOGLUTATHIONE_SYNTHASE_RXN_c;0;;;;;;
0;8.07E-06;0.000111287;HOMOSERDEHYDROG_RXN_(NADP)_p;0;;;;;;
-0.000817343;-0.000844679;0.000293253;HOMOSERDEHYDROG_RXN_NAD_p;-0.005007966;;;;;;
0.000817343;0.000852752;0.000291201;HOMOSERKIN_RXN_p;0.005007966;;;;;;
0;-3.35E-05;0.000145679;HS_mc;0;;;;;;
0;2.29E-05;0.000171106;HS_pc;0;;;;;;
0;0;0;HYDROHEX_RXN_c;0;;;;;;
0;0;0;HYDROXYBUTYRATE_DIMER_HYDROLASE_RXN_c;0;;;;;;
0;0;0;HYDROXYMANDELONITRILE_LYASE_RXN_c;0;;;;;;
0;9.80E-06;0.00011296;HYDROXYMETHYLGLUTARYL_COA_LYASE_RXN_c;0;;;;;;
0;2.10E-05;0.000163244;HYDROXYMETHYLGLUTARYL_COA_LYASE_RXN_m;0;;;;;;
0;9.80E-06;0.00011296;HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_c;0;;;;;;
0;1.10E-05;4.44E-05;HYDROXYPHNYL_TRANS_pc;0;;;;;;
0;0;0;HYDROXYPYRUVATE_REDUCTASE_RXN_NADP_p;0;;;;;;
0;-9.93E-07;1.78E-05;HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x;0;;;;;;
0;9.87E-06;5.34E-05;HYPOXANPRIBOSYLTRAN_RXN_c;0;;;;;;
0;2.11E-07;4.14E-06;ICOSANOYL_COA_SYNTHASE_RXN_NADP_c;0;;;;;;
5.43E-06;6.07E-06;1.10E-05;ICOSANOYL_COA_SYNTHASE_RXN_NAD_c;3.3289E-05;;;;;;
8.98E-05;8.99E-05;1.20E-06;IGPSYN_RXN_p;0.000550034;;;;;;
0;-1.23E-05;0.000115303;ILE_mc;0;;;;;;
0.000340652;0.00035336;0.000116989;ILE_pc;0.002087218;;;;;;
0.000141788;0.00014205;1.96E-06;IMIDPHOSDEHYD_RXN_p;0.00086875;;;;;;
0;0;0;IMP_DEHYDROG_RXN_c;0;;;;;;
-0.000141788;-0.000151917;5.39E-05;IMPCYCLOHYDROLASE_RXN_p;-0.00086875;;;;;;
0;0;0;INDOLE_3_ACETALDEHYDE_OXIDASE_RXN_c;0;;;;;;
0;0;0;INDOLE_ACETATE_AUXIN_biomass;0;;;;;;
0;0;0;INDOLE_ACETATE_AUXIN_pc;0;;;;;;
0;0;0;INOPHOSPHOR_RXN_c;0;;;;;;
0.009075129;0.009178055;0.002285795;INORGPYROPHOSPHAT_RXN_c;0.055604487;;;;;;
0.002791434;0.003009777;0.000740346;INORGPYROPHOSPHAT_RXN_p;0.017103479;;;;;;
0.000320394;0.000352207;0.000437211;INORGPYROPHOSPHAT_RXN_x;0.001963096;;;;;;
0;0;0;INOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;INOSITOL_H_vc;0;;;;;;
0;0;0;IPPISOM_RXN_c;0;;;;;;
0;0;0;IPPISOM_RXN_p;0;;;;;;
0;0;0;IPPISOM_RXN_x;0;;;;;;
0;0;0;ISOCHORSYN_RXN_c;0;;;;;;
0.000399106;0.000571226;0.000636383;ISOCIT_CLEAV_RXN_x;0.002445376;;;;;;
0.001441364;0.001091037;0.001317802;ISOCITDEH_RXN_c;0.008831421;;;;;;
0.000259075;0.000230151;0.00031889;ISOCITDEH_RXN_m;0.001587383;;;;;;
0;7.77E-06;8.72E-05;ISOCITDEH_RXN_x;0;;;;;;
0;0.000134886;0.000804752;ISOCITRATE_DEHYDROGENASE_NAD_RXN_m;0;;;;;;
0;2.10E-05;0.000205707;ISOCITRATE_ACONITATE_mc;0;;;;;;
0;0;0;ISOFLAVONE_2_HYDROXYLASE_RXN_c;0;;;;;;
0.000340652;0.000341091;3.93E-06;ISOLEUCINE__TRNA_LIGASE_RXN_c;0.002087218;;;;;;
0;0;0;ISOPIPERITENOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;0;0;ISPH2_RXN_NADP_p;0;;;;;;
0;0;0;ISPH2_RXN_NAD_p;0;;;;;;
0;0;0;K_rev_vc;0;;;;;;
0;0;0;KDO_8PPHOSPHAT_RXN_c;0;;;;;;
0;0;0;KDO_8PSYNTH_RXN_c;0;;;;;;
0;0;0;KDOTRANS_RXN_c;0;;;;;;
0;0;0;KDOTRANS2_RXN_c;0;;;;;;
0;0;0;KDPGALDOL_RXN_c;0;;;;;;
0;2.03E-05;0.000345008;KETOHEXOKINASE_RXN_c;0;;;;;;
0;0;0;KETOLACTOSE_RXN_c;0;;;;;;
0;0;0;K_biomass;0;;;;;;
0;0;0;K_tx;0;;;;;;
0;0;0;L_3_CYANOALANINE_SYNTHASE_RXN_c;0;;;;;;
0;-2.54E-05;0.000273544;L_ARABINITOL_4_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.54E-05;0.000273544;L_ARABINOKINASE_RXN_c;0;;;;;;
0;0;0;L_ASCORBATE_PEROXIDASE_RXN_m;0;;;;;;
0;0;0;L_ASCORBATE_PEROXIDASE_RXN_p;0;;;;;;
0;2.82E-06;5.58E-05;L_ASCORBATE_PEROXIDASE_RXN_x;0;;;;;;
0;0;0;L_ASPARTATE_OXID_RXN_p;0;;;;;;
0.003034019;0.002490663;0.001546852;L_ASPARTATE_GLU_mc;0.018589825;;;;;;
-0.002594954;-0.00267663;0.001259516;L_ASPARTATE_pc;-0.015899618;;;;;;
0;-1.67E-05;8.37E-05;L_ASPARTATE_xc;0;;;;;;
0.000471786;0.000520318;0.000460924;L_CITRULLINE_pc;0.002890695;;;;;;
0;1.11E-05;0.000372174;L_GAMMA_GLUTAMYLCYSTEINE_pc;0;;;;;;
0;0;0;L_GLN_FRUCT_6_P_AMINOTRANS_RXN_c;0;;;;;;
0;0;0;L_GULONOLACTONE_OXIDASE_RXN_c;0;;;;;;
0;0;0;L_IDITOL_2_DEHYDROGENASE_RXN_c;0;;;;;;
0;0;0;L_LACTATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.54E-05;0.000273544;L_XYLULOSE_REDUCTASE_RXN_c;0;;;;;;
0;0;0;LACTALDDEHYDROG_RXN_c;0;;;;;;
0;0;0;LACTALDEHYDE_OXI_RXN_c;0;;;;;;
0;0;0;LEGHEMOGLOBIN_REDUCTASE_RXN_NADP_c;0;;;;;;
0;0;0;LEGHEMOGLOBIN_REDUCTASE_RXN_NAD_c;0;;;;;;
0.000669246;0.000670623;9.62E-06;LEUCINE__TRNA_LIGASE_RXN_c;0.004100554;;;;;;
0;0;0;LEUCPEL_RXN_c;0;;;;;;
0;0;0;LEUKOTRIENE_A4_HYDROLASE_RXN_c;0;;;;;;
0;-2.10E-05;0.000163244;LEU_mc;0;;;;;;
0.000669246;0.000691612;0.000167521;LEU_pc;0.004100554;;;;;;
0;0;0;LICODIONE_2_O_METHYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;LINAMARIN_SYNTHASE_RXN_c;0;;;;;;
0;7.24E-07;1.03E-05;LINOLEIC_ACID_xc;0;;;;;;
0;8.15E-07;1.11E-05;LINOLENIC_ACID_xc;0;;;;;;
0;1.27E-05;0.000193353;LINOLEOYL_RXN_c;0;;;;;;
0;0;0;LIPIDADISACCHARIDESYNTH_RXN_c;0;;;;;;
0;0;0;LIPIDXSYNTHESIS_RXN_c;0;;;;;;
0;0;0;LIPOXYGENASE_RXN_c;0;;;;;;
0;0;0;LTAA_RXN_c;0;;;;;;
0;0;0;LUMAZINESYN_RXN_c;0;;;;;;
0;0;0;LYSDECARBOX_RXN_c;0;;;;;;
0.000479073;0.000479647;5.27E-06;LYSINE__TRNA_LIGASE_RXN_c;0.00293534;;;;;;
0;0;0;LYSINE_N_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;LYS_CITRULLINE_mc;0;;;;;;
0;0;0;LYS_HIS_mc;0;;;;;;
0;0;0;LYS_ORNITHINE_mc;0;;;;;;
0.000479073;0.00050704;0.000189079;LYS_pc;0.00293534;;;;;;
0;4.45E-06;3.39E-05;Lauroyl_CoA_oxi_x;0;;;;;;
0;7.24E-07;1.03E-05;Linoleate_ACT_x;0;;;;;;
-0.00041041;-0.000411747;7.32E-06;Linoleate_biomass;-0.002514632;;;;;;
0.00041041;0.000412471;1.36E-05;Linoleate_pc;0.002514632;;;;;;
-8.41E-05;-8.42E-05;1.03E-06;Linolenate_biomass;-0.000515214;;;;;;
8.41E-05;8.50E-05;1.15E-05;Linolenoyl_ACP_desaturase_p;0.000515214;;;;;;
0;8.15E-07;1.11E-05;Linolenoyl_CoA_oxi_x;0;;;;;;
0.000494497;0.000497501;1.80E-05;Linoleoyl_ACP_desaturase_p;0.003029846;;;;;;
0.00041041;0.000412471;1.36E-05;Linoleoyl_ACP_hydrolase_p;0.002514632;;;;;;
0;7.24E-07;1.03E-05;Linoleoyl_CoA_oxi_x;0;;;;;;
-0.016029357;-0.015669906;0.0039065;MALATE_DEH_RXN_c;-0.098213936;;;;;;
0.02556084;0.025418923;0.002102425;MALATE_DEH_RXN_m;0.156614562;;;;;;
-0.004867479;-0.005023722;0.00367564;MALATE_DEH_RXN_p;-0.029823669;;;;;;
0;-0.000108442;0.000380846;MALATE_DEH_RXN_x;0;;;;;;
0;-8.06E-05;0.000993662;MALATE_DEHYDROGENASE_NADP_RXN_p;0;;;;;;
0;4.46E-06;3.87E-05;MALEYLACETOACETATE_ISOMERASE_RXN_c;0;;;;;;
0.000498842;0.000714305;0.00050333;MALIC_NADP_RXN_c;0.003056467;;;;;;
0.000684929;0.000575177;0.001066473;MALIC_NADP_RXN_p;0.004196647;;;;;;
0;8.52E-05;0.000342894;MALONATE_S_ALD_DH_m;0;;;;;;
0.00805439;0.008093838;0.000387026;MALONYL_COA_ACP_TRANSACYL_RXN_p;0.049350288;;;;;;
0;1.60E-05;0.000306884;MALONYL_COA_DECARBOXYLASE_RXN_c;0;;;;;;
0;4.94E-05;0.000250897;MALSYN_RXN_x;0;;;;;;
0;0;0;MALTODEG_RXN_c;0;;;;;;
0;1.59E-05;0.000214644;MALTODEXGLUCOSID_RXN_p;0;;;;;;
0;0;0;MALTOSE_pc;0;;;;;;
0;0;0;MAL_ACONITATE_mc;0;;;;;;
0;-0.000221946;0.000575475;MAL_CIT_mc;0;;;;;;
0;1.57E-05;0.00026711;MAL_H_rev_vc;0;;;;;;
0;1.57E-05;0.00026711;MAL_H_vc;0;;;;;;
0;-0.000124344;0.000441393;MAL_ISOCITRATE_mc;0;;;;;;
0;-0.000116845;0.000503977;MAL_Pi_mc;0;;;;;;
0;0;0;MAL_SO4_mc;0;;;;;;
0;-1.21E-05;0.000230217;MAL_SUC_mc;0;;;;;;
0;0.000157877;0.000522056;MAL_xc;0;;;;;;
0;0;0;MANDELONITRILE_LYASE_RXN_c;0;;;;;;
0;3.02E-05;0.000364546;MANNITOL_1_PHOSPHATASE_RXN_c;0;;;;;;
0;3.02E-05;0.000364546;MANNKIN_RXN_c;0;;;;;;
0;-3.02E-05;0.000364546;MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c;0;;;;;;
0;-1.53E-05;0.000299742;MANNPGUANYLTRANGDP_RXN_c;0;;;;;;
-0.000304271;-0.000302012;2.76E-05;MANNPISOM_RXN_c;-0.001864309;;;;;;
0;9.69E-06;0.000116599;MEPROPCOA_ETF_RXN_m;0;;;;;;
0;2.60E-05;0.00018878;MEPROPCOA_FAD_RXN_m;0;;;;;;
0;0;0;MERCAPYSTRANS_RXN_c;0;;;;;;
0.000141788;0.000161784;0.000107244;METHENYLTHFCYCLOHYDRO_RXN_c;0.00086875;;;;;;
9.88E-05;9.89E-05;8.73E-07;METHIONINE__TRNA_LIGASE_RXN_c;0.000605401;;;;;;
0;0;0;METHIONINE_GAMMA_LYASE_RXN_c;0;;;;;;
0;3.94E-06;8.81E-05;METHIONINE_S_METHYLTRANSFERASE_RXN_c;0;;;;;;
0;1.23E-05;0.000115303;METHYLACETOACETYLCOATHIOL_RXN_m;0;;;;;;
0;-3.57E-05;0.000220747;METHYLACYLYLCOA_HYDROXY_RXN_m;0;;;;;;
0;2.10E-05;0.000163244;METHYLCROTONYL_COA_CARBOXYLASE_RXN_m;0;;;;;;
0;1.57E-05;5.91E-05;METHYLENE_THF_mc;0;;;;;;
0.000240594;0.000244935;0.000124779;METHYLENE_THF_pc;0.001474151;;;;;;
0.000141788;0.000161784;0.000107244;METHYLENETHFDEHYDROG_NADP_RXN_c;0.00086875;;;;;;
0;-2.10E-05;0.000163244;METHYLGLUTACONYL_COA_HYDRATASE_RXN_m;0;;;;;;
0;0;0;METHYLMALONYL_COA_EPIM_RXN_c;0;;;;;;
0;1.89E-05;8.42E-05;METHYLTHIOADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
9.88E-05;9.89E-05;8.73E-07;MET_pc;0.000605401;;;;;;
0;0;0;MEVALONATE_KINASE_RXN_c;0;;;;;;
0;0;0;MG2_rev_vc;0;;;;;;
0;0;0;MHPCHYDROL_RXN_c;0;;;;;;
0;3.94E-06;8.81E-05;MMUM_RXN_c;0;;;;;;
0;0;0;MONOPHENOL_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;MTOB_pc;0;;;;;;
0;5.06E-05;0.000388483;MYO_INOSITOL_1_KINASE_RXN_c;0;;;;;;
0;-3.91E-14;3.91E-12;MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c;0;;;;;;
0;2.12E-05;0.000352885;MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c;0;;;;;;
0;0;0;MYO_INOSITOL_2_DEHYDROGENASE_RXN_c;0;;;;;;
0;0;0;Maltose_biomass;0;;;;;;
0;0;0;Methanetiol_biomass;0;;;;;;
0;0;0;Mg_tx;0;;;;;;
0.027084219;0.02681083;0.000706892;Mitochondrial_ATP_Synthase_m;0.165948505;;;;;;
0;1.74E-06;2.00E-05;Myristate_ACT_x;0;;;;;;
-3.22E-07;-3.13E-07;1.42E-08;Myristate_biomass;-1.97598E-06;;;;;;
3.22E-07;2.05E-06;2.00E-05;Myristate_pc;1.97598E-06;;;;;;
-0.000471786;-0.000520318;0.000460924;N_ACETYLGLUTPREDUCT_RXN_p;-0.002890695;;;;;;
0;1.24E-05;0.000148375;N_ACETYLTRANSFER_RXN_p;0;;;;;;
0;9.95E-07;2.18E-05;N_CARBAMOYLPUTRESCINE_AMIDASE_RXN_c;0;;;;;;
0;0;0;N_CARBAMOYLSARCOSINE_AMIDASE_RXN_c;0;;;;;;
0;1.23E-05;0.000259817;NAD_KIN_RXN_c;0;;;;;;
0;0;0;NAD_KIN_RXN_p;0;;;;;;
0;0;0;NAD_SYNTH_GLN_RXN_c;0;;;;;;
0;-1.96E-14;1.96E-12;NAD_SYNTH_NH3_RXN_c;0;;;;;;
0.032643315;0.03224282;0.001144498;NADH_DEHYDROG_A_RXN_m;0.200009799;;;;;;
0;2.04E-05;0.000337635;NADH_KINASE_RXN_c;0;;;;;;
0;0;0;NADH_KINASE_RXN_x;0;;;;;;
0;0;0;NADPH_DEHYDROGENASE_FLAVIN_RXN_c;0;;;;;;
0;2.27E-05;0.000271244;NADPH_Dehydrogenase_p;0;;;;;;
-0.000259075;-0.000259075;5.31E-18;NADPHoxc_tx;-0.001587383;;;;;;
-0.000259075;-0.000259075;5.31E-18;NADPHoxm_tx;-0.001587383;;;;;;
-0.000259075;-0.000259075;5.31E-18;NADPHoxp_tx;-0.001587383;;;;;;
0;0;0;NADPHoxx_tx;0;;;;;;
0;7.09E-06;0.000144537;NADPYROPHOSPHAT_RXN_c;0;;;;;;
0;0;0;NAG1P_URIDYLTRANS_RXN_c;0;;;;;;
0;0;0;NAPHTHOATE_SYN_RXN_c;0;;;;;;
0;0;0;NARINGENIN_3_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;NARINGENIN_CHALCONE_SYNTHASE_RXN_c;0;;;;;;
0;0;0;NH3_mc;0;;;;;;
0;0;0;NH3_pc;0;;;;;;
0;0;0;NH3_xc;0;;;;;;
0;0;0;NH4_biomass;0;;;;;;
0;2.53E-05;0.000137941;NH4_tx;0;;;;;;
0;-1.96E-14;1.96E-12;NICONUCADENYLYLTRAN_RXN_c;0;;;;;;
0;0;0;NICOTINAMID_RXN_c;0;;;;;;
0;0;0;NICOTINATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
0;-1.96E-14;1.96E-12;NICOTINATEPRIBOSYLTRANS_RXN_c;0;;;;;;
0;0;0;NICOTINATE_NUCLEOTIDE_pc;0;;;;;;
0;-2.73E-06;4.41E-05;NITRATE_REDUCTASE_NADH_RXN_c;0;;;;;;
0;8.00E-05;0.00126926;NITRATE_H_rev_vc;0;;;;;;
0;0.000160008;0.00253852;NITRATE_vc;0;;;;;;
0;0;0;NITRIC_OXIDE_SYNTHASE_RXN_m;0;;;;;;
0;0;0;NITRIC_OXIDE_biomass;0;;;;;;
0;-2.73E-06;4.41E-05;NITRITE_pc;0;;;;;;
0;0;0;NMNNUCLEOSID_RXN_c;0;;;;;;
0;2.73E-06;4.41E-05;NO3_tx;0;;;;;;
0;0;0;O_SUCCHOMOSERLYASE_RXN_c;0;;;;;;
0;0;0;O_SUCCINYLBENZOATE_COA_LIG_RXN_c;0;;;;;;
0;0;0;O_SUCCINYLBENZOATE_COA_SYN_RXN_c;0;;;;;;
-0.019179876;-0.018927024;0.000423275;O2_mc;-0.117517577;;;;;;
-0.001548836;-0.001584282;0.000189585;O2_pc;-0.00948992;;;;;;
0.02085825;0.020777997;0.000280965;O2_tx;0.127801188;;;;;;
0;-6.54E-05;0.000207985;O2_xc;0;;;;;;
0;3.49E-05;0.000168131;OAA_ACONITATE_mc;0;;;;;;
0;0;0;OAA_CIT_mc;0;;;;;;
0;6.53E-05;0.000614072;OAA_ISOCITRATE_mc;0;;;;;;
0.019831926;0.019673376;0.002911011;OAA_MAL_mc;0.121512768;;;;;;
-0.002549779;-0.003956295;0.003820678;OAA_MAL_pc;-0.015622826;;;;;;
0;7.56E-05;0.000673439;OAA_Pi_mc;0;;;;;;
0;0;0;OAA_SO4_mc;0;;;;;;
0.000399106;0.000458738;0.000534482;OAA_SUC_mc;0.002445376;;;;;;
-0.000320394;-0.000534797;0.000834834;OAA_xc;-0.001963096;;;;;;
0;0;0;OHMETHYLBILANESYN_RXN_p;0;;;;;;
0;1.44E-05;0.0001672;OHMETPYRKIN_RXN_c;0;;;;;;
0;7.44E-07;1.14E-05;OLEATE_CPD_xc;0;;;;;;
0;-9.50E-06;0.000164903;ORNCARBAMTRANSFER_RXN_m;0;;;;;;
0.000471786;0.000491174;0.000193293;ORNCARBAMTRANSFER_RXN_p;0.002890695;;;;;;
0;3.60E-06;5.23E-05;ORNDECARBOX_RXN_c;0;;;;;;
0;4.27E-05;0.000460137;ORNITHINE_GLU_AMINOTRANSFORASE_RXN_m;0;;;;;;
0;9.50E-06;0.000164903;ORNITHINE_CITRULLINE_mc;0;;;;;;
0;2.91E-05;0.000502042;ORNITHINE_CITRULLINE_pc;0;;;;;;
0;1.68E-14;1.68E-12;OROPRIBTRANS_RXN_p;0;;;;;;
0;1.68E-14;1.68E-12;OROTATE_pc;0;;;;;;
0;-1.68E-14;1.68E-12;OROTPDECARB_RXN_p;0;;;;;;
0;0;0;OXALATE__COA_LIGASE_RXN_c;0;;;;;;
0;7.06E-06;0.000201988;OXALODECARB_RXN_p;0;;;;;;
0;0;0;OXALYL_COA_DECARBOXYLASE_RXN_c;0;;;;;;
0;7.44E-07;1.14E-05;Oleate_ACT_x;0;;;;;;
-0.000346218;-0.000347915;7.67E-06;Oleate_biomass;-0.002121322;;;;;;
0.000346218;0.000348658;1.46E-05;Oleate_pc;0.002121322;;;;;;
0;7.44E-07;1.14E-05;Oleoyl_CoA_oxi_x;0;;;;;;
0;1.24E-13;1.00E-11;P_AMINO_BENZOATE_mc;0;;;;;;
0;-1.24E-13;1.00E-11;P_AMINO_BENZOATE_pc;0;;;;;;
0;-2.22E-13;1.10E-11;P_PANTOCYSDECARB_RXN_c;0;;;;;;
0;-2.22E-13;1.10E-11;P_PANTOCYSLIG_RXN_c;0;;;;;;
0;-1.24E-13;1.00E-11;PABASYN_RXN_p;0;;;;;;
0.000232754;0.000227438;2.05E-05;PALMITATE_pc;0.001426111;;;;;;
0;5.44E-06;7.82E-05;PALMITATE_rev_xc;0;;;;;;
0;3.97E-06;7.63E-05;PALMITATE_xc;0;;;;;;
0;1.17E-05;0.00018533;PALMITOYL_COA_HYDROLASE_RXN_c;0;;;;;;
0;9.48E-06;0.000135713;PANTEPADENYLYLTRAN_RXN_c;0;;;;;;
0;-2.22E-13;1.10E-11;PANTOATE_BETA_ALANINE_LIG_RXN_c;0;;;;;;
0;-2.22E-13;1.10E-11;PANTOTHENATE_KIN_RXN_c;0;;;;;;
0;0;0;PAPS_biomass;0;;;;;;
0;0;0;PAPS_pc;0;;;;;;
0;0;0;PELUDP_RXN_c;0;;;;;;
0;-0.000184748;0.00099291;PEPCARBOX_RXN_c;0;;;;;;
0;1.73E-05;0.0002867;PEPCARBOXYKIN_RXN_c;0;;;;;;
-0.006639909;-0.005374268;0.002968125;PEPDEPHOS_RXN_c;-0.040683578;;;;;;
-0.007915716;-0.009444523;0.002863623;PEPDEPHOS_RXN_p;-0.048500612;;;;;;
0;-0.001435736;0.002537909;PEP_Pi_pc;0;;;;;;
-0.001989635;-0.002138917;0.000799966;PGLUCISOM_RXN_c;-0.012190751;;;;;;
-0.004860271;-0.005374476;0.001802476;PGLUCISOM_RXN_p;-0.02977951;;;;;;
0.00124228;0.00131349;0.000740723;PGLYCDEHYDROG_RXN_p;0.007611609;;;;;;
0;0;0;PHEAMINOTRANS_RXN_c;0;;;;;;
0;0;0;PHENDEHYD_RXN_c;0;;;;;;
0.00042418;0.000424824;5.30E-06;PHENYLALANINE__TRNA_LIGASE_RXN_c;0.002599004;;;;;;
0;0;0;PHENYLALANINE_AMMONIA_LYASE_RXN_c;0;;;;;;
0;0;0;PHENYLPYRUVATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;0;0;PHENYLPYRUVATE_TAUTOMERASE_RXN_c;0;;;;;;
0.00042418;0.000424824;5.30E-06;PHE_pc;0.002599004;;;;;;
0;0;0;PHOSACETYLGLUCOSAMINEMUT_RXN_c;0;;;;;;
-0.010740752;-0.011595346;0.003557094;PHOSGLYPHOS_RXN_c;-0.065809974;;;;;;
-0.005072507;-0.00600439;0.003497763;PHOSGLYPHOS_RXN_p;-0.031079905;;;;;;
-0.000304271;-0.000302012;2.76E-05;PHOSMANMUT_RXN_c;-0.001864309;;;;;;
0;0;0;PHOSNACMURPENTATRANS_RXN_c;0;;;;;;
0;1.01E-05;0.0002434;PHOSPHOENOLPYRUVATE_PHOSPHATASE_RXN_c;0;;;;;;
-0.006754291;-0.006864258;0.000509028;PHOSPHOGLUCMUT_RXN_c;-0.041384409;;;;;;
-0.002097695;-0.002113731;0.000214703;PHOSPHOGLUCMUT_RXN_p;-0.012852848;;;;;;
0;0;0;PHOSPHOMEVALONATE_KINASE_RXN_x;0;;;;;;
0;3.56E-06;8.37E-05;PHOSPHORIBULOKINASE_RXN_p;0;;;;;;
0;0;0;PLASTOQUINOL__PLASTOCYANIN_REDUCTASE_RXN_p;0;;;;;;
0;0;0;PMPOXI_RXN_c;0;;;;;;
0;2.02E-05;0.000330187;PNKIN_RXN_c;0;;;;;;
0;1.81E-06;4.12E-05;PNPOXI_RXN_c;0;;;;;;
0;0;0;POLYAMINE_OXIDASE_RXN_c;0;;;;;;
0;0;0;PORPHOBILSYNTH_RXN_p;0;;;;;;
8.98E-05;8.99E-05;1.20E-06;PRAISOM_RXN_p;0.000550034;;;;;;
0;0;0;PREPHENATE_ASP_TRANSAMINE_RXN_c;0;;;;;;
-0.000618612;-0.00062398;4.39E-05;PREPHENATE_TRANSAMINE_RXN_p;-0.003790318;;;;;;
0;0;0;PREPHENATEDEHYDRAT_RXN_c;0;;;;;;
0.000141788;0.00014205;1.96E-06;PRIBFAICARPISOM_RXN_p;0.00086875;;;;;;
0.000821931;0.000822539;7.18E-06;PROLINE__TRNA_LIGASE_RXN_c;0.005036074;;;;;;
0;3.58E-05;0.000281841;PROLINE_DEHYDROGENASE_m;0;;;;;;
0.000821931;0.000846263;0.000356859;PROLINE_MULTI_c;0.005036074;;;;;;
0;1.91E-05;0.000211001;PROLINE_MULTI_p;0;;;;;;
0;0;0;PROPIONATE__COA_LIGASE_RXN_c;0;;;;;;
0;8.52E-05;0.000342894;PROPIONYL_COA_mc;0;;;;;;
0;3.14E-06;6.13E-05;PROPIONYL_COA_xc;0;;;;;;
0;0;0;PROSTAGLANDIN_E_SYNTHASE_RXN_c;0;;;;;;
